date,antam_0_5g_idr,antam_1g_idr,antam_2g_idr,antam_3g_idr,antam_5g_idr,antam_10g_idr,antam_25g_idr,antam_50g_idr,antam_100g_idr,antam_250g_idr,antam_500g_idr,antam_1000g_idr,antam_0_5g_buyback_idr,antam_1g_buyback_idr,antam_2g_buyback_idr,antam_3g_buyback_idr,antam_5g_buyback_idr,antam_10g_buyback_idr,antam_25g_buyback_idr,antam_50g_buyback_idr,antam_100g_buyback_idr,antam_250g_buyback_idr,antam_500g_buyback_idr,antam_1000g_buyback_idr,usd_idr,world_gold_idr_gram,world_gold_usd_oz,world_silver_usd_oz
2020-10-31,516326,996000,1969988,2945770,4897332,9774445,24390048,48751112,97473540,243586441,487095792,974176943,460339,888000,1756375,2626349,4366296,8714566,21745344,43464847,86904120,217173454,434278176,868543298,,,,
2020-11-01,516326,996000,1969988,2945770,4897332,9774445,24390048,48751112,97473540,243586441,487095792,974176943,460339,888000,1756375,2626349,4366296,8714566,21745344,43464847,86904120,217173454,434278176,868543298,,,,
2020-11-02,515290,994000,1966033,2939854,4887498,9754818,24341072,48653219,97277810,243097312,486117688,972220764,458784,885000,1750442,2617476,4351545,8685124,21671880,43318006,86610525,216439760,432811020,865609030,,,,
2020-11-03,520474,1004000,1985812,2969430,4936668,9852955,24585952,49142688,98256460,245542959,491008208,982001657,464486,896000,1772198,2650010,4405632,8793075,21941248,43856422,87687040,219129971,438190592,876368013,,,,
2020-11-04,520474,1004000,1985812,2969430,4936668,9852955,24585952,49142688,98256460,245542959,491008208,982001657,464486,896000,1772198,2650010,4405632,8793075,21941248,43856422,87687040,219129971,438190592,876368013,,,,
2020-11-05,518400,1000000,1977900,2957600,4917000,9813700,24488000,48946900,97865000,244564700,489052000,978089300,462413,892000,1764287,2638179,4385964,8753820,21843296,43660635,87295580,218151712,436234384,872455656,,,,
2020-11-06,523066,1009000,1995701,2984218,4961253,9902023,24708392,49387422,98745785,246765782,493453468,986892104,467597,902000,1784066,2667755,4435134,8851957,22088176,44150104,88274230,220597359,441124904,882236549,,,,
2020-11-07,520474,1004000,1985812,2969430,4936668,9852955,24585952,49142688,98256460,245542959,491008208,982001657,465005,897000,1774176,2652967,4410549,8802889,21965736,43905369,87784905,219374536,438679644,877346102,,,,
2020-11-08,520474,1004000,1985812,2969430,4936668,9852955,24585952,49142688,98256460,245542959,491008208,982001657,465005,897000,1774176,2652967,4410549,8802889,21965736,43905369,87784905,219374536,438679644,877346102,,,,
2020-11-09,521510,1006000,1989767,2975346,4946502,9872582,24634928,49240581,98452190,246032088,491986312,983957836,466042,899000,1778132,2658882,4420383,8822516,22014712,44003263,87980635,219863665,439657748,879302281,,,,
2020-11-10,503885,972000,1922519,2874787,4779324,9538916,23802336,47576387,95124780,237716888,475358544,950702800,444269,857000,1695060,2534663,4213869,8410341,20986216,41947493,83870305,209591948,419117564,838222530,,,,
2020-11-11,502848,970000,1918563,2868872,4769490,9519289,23753360,47478493,94929050,237227759,474380440,948746621,442714,854000,1689127,2525790,4199118,8380900,20912752,41800653,83576710,208858254,417650408,835288262,,,,
2020-11-12,501811,968000,1914607,2862957,4759656,9499662,23704384,47380599,94733320,236738630,473402336,946790442,440640,850000,1681215,2513960,4179450,8341645,20814800,41604865,83185250,207879995,415694200,831375905,,,,
2020-11-13,506995,978000,1934386,2892533,4808826,9597799,23949264,47870068,95711970,239184277,478292856,956571335,444787,858000,1697038,2537621,4218786,8420155,21010704,41996440,83968170,209836513,419606616,839200619,,,,
2020-11-14,510624,985000,1948232,2913236,4843245,9666494,24120680,48212696,96397025,240896230,481716220,963417960,447898,864000,1708906,2555366,4248288,8479037,21157632,42290122,84555360,211303901,422540928,845069155,,,,
2020-11-15,510624,985000,1948232,2913236,4843245,9666494,24120680,48212696,96397025,240896230,481716220,963417960,447898,864000,1708906,2555366,4248288,8479037,21157632,42290122,84555360,211303901,422540928,845069155,,,,
2020-11-16,510624,985000,1948232,2913236,4843245,9666494,24120680,48212696,96397025,240896230,481716220,963417960,447898,864000,1708906,2555366,4248288,8479037,21157632,42290122,84555360,211303901,422540928,845069155,,,,
2020-11-17,508032,980000,1938342,2898448,4818660,9617426,23998240,47967962,95907700,239673406,479270960,958527514,445306,859000,1699016,2540578,4223703,8429968,21035192,42045387,84066035,210081077,420095668,840178709,,,,
2020-11-18,505440,975000,1928452,2883660,4794075,9568358,23875800,47723228,95418375,238450582,476825700,953637068,442195,853000,1687149,2522833,4194201,8371086,20888264,41751706,83478845,208613689,417161356,834310173,,,,
2020-11-19,504403,973000,1924497,2877745,4784241,9548730,23826824,47625334,95222645,237961453,475847596,951680889,440640,850000,1681215,2513960,4179450,8341645,20814800,41604865,83185250,207879995,415694200,831375905,,,,
2020-11-20,504403,973000,1924497,2877745,4784241,9548730,23826824,47625334,95222645,237961453,475847596,951680889,440640,850000,1681215,2513960,4179450,8341645,20814800,41604865,83185250,207879995,415694200,831375905,,,,
2020-11-21,506477,977000,1932408,2889575,4803909,9587985,23924776,47821121,95614105,238939712,477803804,955593246,443232,855000,1691104,2528748,4204035,8390714,20937240,41849600,83674575,209102818,418139460,836266352,,,,
2020-11-22,506477,977000,1932408,2889575,4803909,9587985,23924776,47821121,95614105,238939712,477803804,955593246,443232,855000,1691104,2528748,4204035,8390714,20937240,41849600,83674575,209102818,418139460,836266352,,,,
2020-11-23,506477,977000,1932408,2889575,4803909,9587985,23924776,47821121,95614105,238939712,477803804,955593246,443750,856000,1693082,2531706,4208952,8400527,20961728,41898546,83772440,209347383,418628512,837244441,,,,
2020-11-24,498182,961000,1900762,2842254,4725237,9430966,23532968,47037971,94048265,235026677,469978972,939943817,434938,839000,1659458,2481426,4125363,8233694,20545432,41066449,82108735,205189783,410314628,820616923,,,,
2020-11-25,494035,953000,1884939,2818593,4685901,9352456,23337064,46646396,93265345,233070159,466066556,932119103,429754,829000,1639679,2451850,4076193,8135557,20300552,40576980,81130085,202744136,405424108,810836030,,,,
2020-11-26,494035,953000,1884939,2818593,4685901,9352456,23337064,46646396,93265345,233070159,466066556,932119103,429754,829000,1639679,2451850,4076193,8135557,20300552,40576980,81130085,202744136,405424108,810836030,,,,
2020-11-27,492998,951000,1880983,2812678,4676067,9332829,23288088,46548502,93069615,232581030,465088452,930162924,428198,826000,1633745,2442978,4061442,8106116,20227088,40430139,80836490,202010442,403956952,807901762,,,,
2020-11-28,488333,942000,1863182,2786059,4631814,9244505,23067696,46107980,92188830,230379947,460686984,921360121,423014,816000,1613966,2413402,4012272,8007979,19982208,39940670,79857840,199564795,399066432,798120869,,,,
2020-11-29,488333,942000,1863182,2786059,4631814,9244505,23067696,46107980,92188830,230379947,460686984,921360121,423014,816000,1613966,2413402,4012272,8007979,19982208,39940670,79857840,199564795,399066432,798120869,,,,
2020-11-30,488333,942000,1863182,2786059,4631814,9244505,23067696,46107980,92188830,230379947,460686984,921360121,423014,816000,1613966,2413402,4012272,8007979,19982208,39940670,79857840,199564795,399066432,798120869,,,,
2020-12-01,486259,938000,1855270,2774229,4612146,9205251,22969744,45912192,91797370,229401689,458730776,917447763,420422,811000,1604077,2398614,3987687,7958911,19859768,39695936,79368515,198341972,396621172,793230422,,,,
2020-12-02,493517,952000,1882961,2815635,4680984,9342642,23312576,46597449,93167480,232825594,465577504,931141014,427680,825000,1631768,2440020,4056525,8096303,20202600,40381192,80738625,201765878,403467900,806923672,,,,
2020-12-03,496109,957000,1892850,2830423,4705569,9391711,23435016,46842183,93656805,234048418,468022764,936031460,431309,832000,1645613,2460723,4090944,8164998,20374016,40723821,81423680,203477830,406891264,813770298,,,,
2020-12-04,498182,961000,1900762,2842254,4725237,9430966,23532968,47037971,94048265,235026677,469978972,939943817,434419,838000,1657480,2478469,4120446,8223881,20520944,41017502,82010870,204945219,409825576,819638833,,,,
2020-12-05,497664,960000,1898784,2839296,4720320,9421152,23508480,46989024,93950400,234782112,469489920,938965728,433901,837000,1655502,2475511,4115529,8214067,20496456,40968555,81913005,204700654,409336524,818660744,,,,
2020-12-06,497664,960000,1898784,2839296,4720320,9421152,23508480,46989024,93950400,234782112,469489920,938965728,433901,837000,1655502,2475511,4115529,8214067,20496456,40968555,81913005,204700654,409336524,818660744,,,,
2020-12-07,497146,959000,1896806,2836338,4715403,9411338,23483992,46940077,93852535,234537547,469000868,937987639,433901,837000,1655502,2475511,4115529,8214067,20496456,40968555,81913005,204700654,409336524,818660744,,,,
2020-12-08,500774,966000,1910651,2857042,4749822,9480034,23655408,47282705,94537590,236249500,472424232,944834264,438566,846000,1673303,2502130,4159782,8302390,20716848,41409077,82793790,206901736,413737992,827463548,,,,
2020-12-10,495590,956000,1890872,2827466,4700652,9381897,23410528,46793236,93558940,233803853,467533712,935053371,433382,836000,1653524,2472554,4110612,8204253,20471968,40919608,81815140,204456089,408847472,817682655,,,,
2020-12-11,494554,954000,1886917,2821550,4690818,9362270,23361552,46695343,93363210,233314724,466555608,933097192,432346,834000,1649569,2466638,4100778,8184626,20422992,40821715,81619410,203966960,407869368,815726476,,,,
2020-12-12,494554,954000,1886917,2821550,4690818,9362270,23361552,46695343,93363210,233314724,466555608,933097192,432346,834000,1649569,2466638,4100778,8184626,20422992,40821715,81619410,203966960,407869368,815726476,,,,
2020-12-13,494554,954000,1886917,2821550,4690818,9362270,23361552,46695343,93363210,233314724,466555608,933097192,432346,834000,1649569,2466638,4100778,8184626,20422992,40821715,81619410,203966960,407869368,815726476,,,,
2020-12-14,493517,952000,1882961,2815635,4680984,9342642,23312576,46597449,93167480,232825594,465577504,931141014,431309,832000,1645613,2460723,4090944,8164998,20374016,40723821,81423680,203477830,406891264,813770298,,,,
2020-12-15,492998,951000,1880983,2812678,4676067,9332829,23288088,46548502,93069615,232581030,465088452,930162924,430790,831000,1643635,2457766,4086027,8155185,20349528,40674874,81325815,203233266,406402212,812792208,,,,
2020-12-16,498701,962000,1902740,2845211,4730154,9440779,23557456,47086918,94146130,235271241,470468024,940921907,437011,843000,1667370,2493257,4145031,8272949,20643384,41262237,82500195,206168042,412270836,824529280,,,,
2020-12-17,500256,965000,1908674,2854084,4744905,9470220,23630920,47233758,94439725,236004936,471935180,943856174,438566,846000,1673303,2502130,4159782,8302390,20716848,41409077,82793790,206901736,413737992,827463548,,,,
2020-12-18,503885,972000,1922519,2874787,4779324,9538916,23802336,47576387,95124780,237716888,475358544,950702800,443232,855000,1691104,2528748,4204035,8390714,20937240,41849600,83674575,209102818,418139460,836266352,,,,
2020-12-19,502848,970000,1918563,2868872,4769490,9519289,23753360,47478493,94929050,237227759,474380440,948746621,442714,854000,1689127,2525790,4199118,8380900,20912752,41800653,83576710,208858254,417650408,835288262,,,,
2020-12-20,502848,970000,1918563,2868872,4769490,9519289,23753360,47478493,94929050,237227759,474380440,948746621,442714,854000,1689127,2525790,4199118,8380900,20912752,41800653,83576710,208858254,417650408,835288262,,,,
2020-12-21,505958,976000,1930430,2886618,4798992,9578171,23900288,47772174,95516240,238695147,477314752,954615157,446861,862000,1704950,2549451,4238454,8459409,21108656,42192228,84359630,210814771,421562824,843112977,,,,
2020-12-22,502848,970000,1918563,2868872,4769490,9519289,23753360,47478493,94929050,237227759,474380440,948746621,443750,856000,1693082,2531706,4208952,8400527,20961728,41898546,83772440,209347383,418628512,837244441,,,,
2020-12-23,500774,966000,1910651,2857042,4749822,9480034,23655408,47282705,94537590,236249500,472424232,944834264,441677,852000,1685171,2519875,4189284,8361272,20863776,41702759,83380980,208369124,416672304,833332084,,,,
2020-12-24,503366,971000,1920541,2871830,4774407,9529103,23777848,47527440,95026915,237472324,474869492,949724710,445306,859000,1699016,2540578,4223703,8429968,21035192,42045387,84066035,210081077,420095668,840178709,,,,
2020-12-25,504403,973000,1924497,2877745,4784241,9548730,23826824,47625334,95222645,237961453,475847596,951680889,446342,861000,1702972,2546494,4233537,8449596,21084168,42143281,84261765,210570207,421073772,842134887,,,,
2020-12-26,504403,973000,1924497,2877745,4784241,9548730,23826824,47625334,95222645,237961453,475847596,951680889,446342,861000,1702972,2546494,4233537,8449596,21084168,42143281,84261765,210570207,421073772,842134887,,,,
2020-12-27,504403,973000,1924497,2877745,4784241,9548730,23826824,47625334,95222645,237961453,475847596,951680889,446342,861000,1702972,2546494,4233537,8449596,21084168,42143281,84261765,210570207,421073772,842134887,,,,
2020-12-28,506477,977000,1932408,2889575,4803909,9587985,23924776,47821121,95614105,238939712,477803804,955593246,448934,866000,1712861,2561282,4258122,8498664,21206608,42388015,84751090,211793030,423519032,847025334,,,,
2020-12-29,501293,967000,1912629,2859999,4754739,9489848,23679896,47331652,94635455,236494065,472913284,945812353,443750,856000,1693082,2531706,4208952,8400527,20961728,41898546,83772440,209347383,418628512,837244441,,,,
2020-12-30,500256,965000,1908674,2854084,4744905,9470220,23630920,47233758,94439725,236004936,471935180,943856174,443232,855000,1691104,2528748,4204035,8390714,20937240,41849600,83674575,209102818,418139460,836266352,,,,
2021-01-02,502330,969000,1916585,2865914,4764573,9509475,23728872,47429546,94831185,236983194,473891388,947768532,445824,860000,1700994,2543536,4228620,8439782,21059680,42094334,84163900,210325642,420584720,841156798,,,,
2021-01-04,505440,975000,1928452,2883660,4794075,9568358,23875800,47723228,95418375,238450582,476825700,953637068,448934,866000,1712861,2561282,4258122,8498664,21206608,42388015,84751090,211793030,423519032,847025334,,,,
2021-01-05,505440,975000,1928452,2883660,4794075,9568358,23875800,47723228,95418375,238450582,476825700,953637068,448934,866000,1712861,2561282,4258122,8498664,21206608,42388015,84751090,211793030,423519032,847025334,,,,
2021-01-06,508550,981000,1940320,2901406,4823577,9627240,24022728,48016909,96005565,239917971,479760012,959505603,452563,873000,1726707,2581985,4292541,8567360,21378024,42730644,85436145,213504983,426942396,853871959,,,,
2021-01-07,503366,971000,1920541,2871830,4774407,9529103,23777848,47527440,95026915,237472324,474869492,949724710,446342,861000,1702972,2546494,4233537,8449596,21084168,42143281,84261765,210570207,421073772,842134887,,,,
2021-01-08,502330,969000,1916585,2865914,4764573,9509475,23728872,47429546,94831185,236983194,473891388,947768532,444787,858000,1697038,2537621,4218786,8420155,21010704,41996440,83968170,209836513,419606616,839200619,,,,
2021-01-09,494554,954000,1886917,2821550,4690818,9362270,23361552,46695343,93363210,233314724,466555608,933097192,434419,838000,1657480,2478469,4120446,8223881,20520944,41017502,82010870,204945219,409825576,819638833,,,,
2021-01-10,494554,954000,1886917,2821550,4690818,9362270,23361552,46695343,93363210,233314724,466555608,933097192,434419,838000,1657480,2478469,4120446,8223881,20520944,41017502,82010870,204945219,409825576,819638833,,,,
2021-01-11,493517,952000,1882961,2815635,4680984,9342642,23312576,46597449,93167480,232825594,465577504,931141014,431827,833000,1647591,2463681,4095861,8174812,20398504,40772768,81521545,203722395,407380316,814748387,,,,
2021-01-12,496109,957000,1892850,2830423,4705569,9391711,23435016,46842183,93656805,234048418,468022764,936031460,434938,839000,1659458,2481426,4125363,8233694,20545432,41066449,82108735,205189783,410314628,820616923,,,,
2021-01-13,500256,965000,1908674,2854084,4744905,9470220,23630920,47233758,94439725,236004936,471935180,943856174,440122,849000,1679237,2511002,4174533,8331831,20790312,41555918,83087385,207635430,415205148,830397816,,,,
